,SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
14910,SO55500,1,1
14911,SO55500,1,2
14912,SO55500,2,1
14913,SO55500,2,2
14914,SO55500,3,1
14915,SO55500,3,2
14916,SO55500,4,1
14917,SO55500,4,2
14918,SO55502,1,1
14919,SO55502,1,2
14920,SO55502,2,1
14921,SO55502,2,2
14922,SO55502,3,1
14923,SO55502,3,2
14924,SO55503,1,1
14925,SO55503,2,1
14926,SO55503,3,1
14927,SO55503,4,1
14928,SO55504,1,1
14929,SO55504,2,1
14930,SO55504,3,1
14931,SO55504,4,1
14932,SO55505,1,2
14933,SO55505,2,2
14934,SO55506,1,2
14935,SO55506,2,2
14936,SO55507,1,1
14937,SO55507,2,1
14938,SO55507,3,1
14939,SO55507,4,1
14940,SO55508,1,1
14941,SO55508,2,1
14942,SO55509,1,1
14943,SO55509,1,10
14944,SO55509,2,1
14945,SO55509,2,10
14946,SO55509,3,1
14947,SO55509,3,10
14948,SO55510,1,1
14949,SO55510,2,1
14950,SO55510,3,1
14951,SO55511,1,1
14952,SO55511,1,10
14953,SO55512,1,1
14954,SO55512,1,10
14955,SO55513,1,5
14956,SO55513,2,5
14957,SO55514,1,1
14958,SO55514,2,1
14959,SO55515,1,1
14960,SO55515,2,1
14961,SO55516,1,1
14962,SO55516,2,1
14963,SO55516,3,1
14964,SO55517,1,1
14965,SO55518,1,1
14966,SO55518,2,1
14967,SO55519,1,1
14968,SO55520,1,1
14969,SO55520,2,1
14970,SO55520,3,1
14971,SO55520,4,1
14972,SO55521,1,1
14973,SO55521,1,10
14974,SO55521,2,1
14975,SO55521,2,10
14976,SO55522,1,1
14977,SO55522,2,1
14978,SO55522,3,1
14979,SO55523,1,6
14980,SO55524,1,1
14981,SO55524,2,1
14982,SO55524,3,1
14983,SO55525,1,1
14984,SO55526,1,1
14985,SO55526,2,1
14986,SO55527,1,1
14987,SO55527,2,1
14988,SO55528,1,1
14989,SO55528,2,1
14990,SO55529,1,1
14991,SO55529,2,1
14992,SO55530,1,1
14993,SO55530,2,1
14994,SO55531,1,1
14995,SO55531,2,1
14996,SO55532,1,1
14997,SO55532,2,1
14998,SO55532,3,1
14999,SO55532,4,1
15000,SO55532,5,1
15001,SO55533,1,1
15002,SO55533,2,1
15003,SO55533,3,1
15004,SO55534,1,1
15005,SO55534,2,1
15006,SO55534,3,1
15007,SO55535,1,1
15008,SO55535,2,1
15009,SO55536,1,1
15010,SO55536,2,1
15011,SO55536,3,1
15012,SO55537,1,2
15013,SO55537,2,2
15014,SO55539,1,1
15015,SO55539,2,1
15016,SO55540,1,1
15017,SO55540,2,1
15018,SO55540,3,1
15019,SO55540,4,1
15020,SO55540,5,1
15021,SO55543,1,1
15022,SO55543,2,1
15023,SO55543,3,1
15024,SO55543,4,1
15025,SO55543,5,1
15026,SO55545,1,1
15027,SO55545,1,2
15028,SO55545,2,1
15029,SO55545,2,2
15030,SO55545,3,1
15031,SO55545,3,2
15032,SO55545,4,1
15033,SO55545,4,2
15034,SO55547,1,5
15035,SO55547,2,5
15036,SO55548,1,1
15037,SO55548,2,1
15038,SO55548,3,1
15039,SO55548,4,1
15040,SO55550,1,1
15041,SO55550,2,1
15042,SO55550,3,1
15043,SO55550,4,1
15044,SO55551,1,1
15045,SO55551,2,1
15046,SO55551,3,1
15047,SO55551,4,1
15048,SO55552,1,1
15049,SO55552,1,2
15050,SO55552,1,10
15051,SO55552,2,1
15052,SO55552,2,2
15053,SO55552,2,10
15054,SO55552,3,1
15055,SO55552,3,2
15056,SO55552,3,10
15057,SO55555,1,1
15058,SO55555,1,2
15059,SO55555,2,1
15060,SO55555,2,2
15061,SO55556,1,1
15062,SO55556,2,1
15063,SO55556,3,1
15064,SO55556,4,1
15065,SO55557,1,1
15066,SO55557,1,10
15067,SO55558,1,1
15068,SO55558,2,1
15069,SO55558,3,1
15070,SO55559,1,1
15071,SO55559,1,10
15072,SO55559,2,1
15073,SO55559,2,10
15074,SO55560,1,1
15075,SO55560,2,1
15076,SO55560,3,1
15077,SO55560,4,1
15078,SO55561,1,1
15079,SO55561,1,2
15080,SO55561,2,1
15081,SO55561,2,2
15082,SO55561,3,1
15083,SO55561,3,2
15084,SO55562,1,4
15085,SO55563,1,1
15086,SO55563,2,1
15087,SO55564,1,1
15088,SO55564,2,1
15089,SO55565,1,1
15090,SO55565,2,1
15091,SO55566,1,1
15092,SO55566,2,1
15093,SO55566,3,1
15094,SO55567,1,1
15095,SO55567,2,1
15096,SO55567,3,1
15097,SO55568,1,1
15098,SO55568,1,10
15099,SO55568,2,1
15100,SO55568,2,10
15101,SO55568,3,1
15102,SO55568,3,10
15103,SO55569,1,1
15104,SO55569,2,1
15105,SO55569,3,1
15106,SO55569,4,1
15107,SO55569,5,1
15108,SO55570,1,4
15109,SO55570,1,10
15110,SO55571,1,1
15111,SO55571,2,1
15112,SO55572,1,1
15113,SO55572,2,1
15114,SO55572,3,1
15115,SO55573,1,1
15116,SO55573,2,1
15117,SO55573,3,1
15118,SO55573,4,1
15119,SO55574,1,1
15120,SO55574,2,1
15121,SO55575,1,1
15122,SO55575,2,1
15123,SO55576,1,1
15124,SO55577,1,1
15125,SO55577,2,1
15126,SO55578,1,1
15127,SO55579,1,1
15128,SO55579,1,10
15129,SO55579,2,1
15130,SO55579,2,10
15131,SO55579,3,1
15132,SO55579,3,10
15133,SO55580,1,1
15134,SO55580,2,1
15135,SO55581,1,1
15136,SO55581,2,1
15137,SO55581,3,1
15138,SO55581,4,1
15139,SO55582,1,1
15140,SO55582,2,1
15141,SO55583,1,1
15142,SO55584,1,1
15143,SO55584,2,1
15144,SO55585,1,1
15145,SO55585,2,1
15146,SO55585,3,1
15147,SO55585,4,1
15148,SO55586,1,1
15149,SO55586,2,1
15150,SO55587,1,1
15151,SO55587,2,1
15152,SO55588,1,1
15153,SO55588,2,1
15154,SO55589,1,1
15155,SO55589,2,1
15156,SO55590,1,1
15157,SO55590,2,1
15158,SO55591,1,1
15159,SO55591,2,1
15160,SO55591,3,1
15161,SO55592,1,6
15162,SO55592,2,6
15163,SO55593,1,1
15164,SO55593,2,1
15165,SO55593,3,1
15166,SO55593,4,1
15167,SO55593,5,1
15168,SO55594,1,6
15169,SO55594,2,6
15170,SO55595,1,1
15171,SO55595,2,1
15172,SO55595,3,1
15173,SO55595,4,1
15174,SO55595,5,1
15175,SO55596,1,1
15176,SO55596,2,1
15177,SO55596,3,1
15178,SO55596,4,1
15179,SO55597,1,1
15180,SO55597,1,2
15181,SO55597,2,1
15182,SO55597,2,2
15183,SO55597,3,1
15184,SO55597,3,2
15185,SO55598,1,2
15186,SO55598,2,2
15187,SO55599,1,1
15188,SO55599,2,1
15189,SO55599,3,1
15190,SO55600,1,1
15191,SO55600,2,1
15192,SO55600,3,1
15193,SO55601,1,1
15194,SO55601,1,2
15195,SO55601,2,1
15196,SO55601,2,2
15197,SO55601,3,1
15198,SO55601,3,2
15199,SO55602,1,2
15200,SO55603,1,1
15201,SO55603,1,2
15202,SO55603,1,10
15203,SO55603,2,1
15204,SO55603,2,2
15205,SO55603,2,10
15206,SO55603,3,1
15207,SO55603,3,2
15208,SO55603,3,10
15209,SO55604,1,1
15210,SO55604,2,1
15211,SO55604,3,1
15212,SO55604,4,1
15213,SO55605,1,2
15214,SO55606,1,1
15215,SO55606,2,1
15216,SO55606,3,1
15217,SO55606,4,1
15218,SO55607,1,1
15219,SO55607,2,1
15220,SO55607,3,1
15221,SO55608,1,1
15222,SO55608,1,2
15223,SO55608,2,1
15224,SO55608,2,2
15225,SO55611,1,1
15226,SO55611,2,1
15227,SO55611,3,1
15228,SO55611,4,1
15229,SO55611,5,1
15230,SO55612,1,1
15231,SO55612,2,1
15232,SO55612,3,1
15233,SO55612,4,1
15234,SO55613,1,1
15235,SO55613,2,1
15236,SO55613,3,1
15237,SO55614,1,1
15238,SO55614,2,1
15239,SO55614,3,1
15240,SO55615,1,1
15241,SO55615,2,1
15242,SO55615,3,1
15243,SO55616,1,1
15244,SO55616,2,1
15245,SO55616,3,1
15246,SO55617,1,1
15247,SO55617,2,1
15248,SO55618,1,1
15249,SO55618,2,1
15250,SO55618,3,1
15251,SO55619,1,1
15252,SO55619,2,1
15253,SO55620,1,1
15254,SO55620,2,1
15255,SO55621,1,6
15256,SO55621,2,6
15257,SO55622,1,4
15258,SO55623,1,1
15259,SO55623,1,10
15260,SO55623,2,1
15261,SO55623,2,10
15262,SO55623,3,1
15263,SO55623,3,10
15264,SO55623,4,1
15265,SO55623,4,10
15266,SO55623,5,1
15267,SO55623,5,10
15268,SO55623,6,1
15269,SO55623,6,10
15270,SO55624,1,1
15271,SO55624,1,2
15272,SO55624,2,1
15273,SO55624,2,2
15274,SO55624,3,1
15275,SO55624,3,2
15276,SO55624,4,1
15277,SO55624,4,2
15278,SO55625,1,1
15279,SO55625,2,1
15280,SO55626,1,1
15281,SO55626,2,1
15282,SO55626,3,1
15283,SO55627,1,1
15284,SO55628,1,4
15285,SO55628,1,10
15286,SO55629,1,1
15287,SO55629,2,1
15288,SO55629,3,1
15289,SO55629,4,1
15290,SO55630,1,1
15291,SO55630,2,1
15292,SO55631,1,1
15293,SO55631,1,10
15294,SO55631,2,1
15295,SO55631,2,10
15296,SO55631,3,1
15297,SO55631,3,10
15298,SO55632,1,1
15299,SO55632,2,1
15300,SO55633,1,1
15301,SO55633,2,1
15302,SO55634,1,1
15303,SO55634,2,1
15304,SO55635,1,1
15305,SO55635,1,10
15306,SO55635,2,1
15307,SO55635,2,10
15308,SO55635,3,1
15309,SO55635,3,10
15310,SO55635,4,1
15311,SO55635,4,10
15312,SO55636,1,1
15313,SO55636,2,1
15314,SO55637,1,1
15315,SO55637,2,1
15316,SO55638,1,1
15317,SO55639,1,1
15318,SO55639,2,1
15319,SO55640,1,1
15320,SO55640,2,1
15321,SO55640,3,1
15322,SO55640,4,1
15323,SO55641,1,1
15324,SO55641,1,10
15325,SO55641,2,1
15326,SO55641,2,10
15327,SO55641,3,1
15328,SO55641,3,10
15329,SO55642,1,1
15330,SO55642,2,1
15331,SO55643,1,1
15332,SO55643,2,1
15333,SO55644,1,1
15334,SO55644,2,1
15335,SO55644,3,1
15336,SO55645,1,4
15337,SO55646,1,1
15338,SO55646,1,10
15339,SO55646,2,1
15340,SO55646,2,10
15341,SO55646,3,1
15342,SO55646,3,10
15343,SO55647,1,1
15344,SO55647,2,1
15345,SO55647,3,1
15346,SO55648,1,1
15347,SO55649,1,1
15348,SO55649,2,1
15349,SO55649,3,1
15350,SO55650,1,1
15351,SO55650,2,1
15352,SO55650,3,1
15353,SO55651,1,1
15354,SO55651,2,1
15355,SO55651,3,1
15356,SO55651,4,1
15357,SO55651,5,1
15358,SO55651,6,1
15359,SO55652,1,1
15360,SO55652,2,1
15361,SO55652,3,1
15362,SO55653,1,1
15363,SO55653,2,1
15364,SO55654,1,1
15365,SO55655,1,1
15366,SO55656,1,1
15367,SO55656,1,10
15368,SO55656,2,1
15369,SO55656,2,10
15370,SO55657,1,1
15371,SO55657,1,10
15372,SO55657,2,1
15373,SO55657,2,10
15374,SO55658,1,1
15375,SO55658,2,1
15376,SO55659,1,1
15377,SO55659,2,1
15378,SO55659,3,1
15379,SO55659,4,1
15380,SO55661,1,1
15381,SO55661,1,2
15382,SO55661,2,1
15383,SO55661,2,2
15384,SO55661,3,1
15385,SO55661,3,2
15386,SO55662,1,1
15387,SO55662,2,1
15388,SO55662,3,1
15389,SO55663,1,1
15390,SO55663,2,1
15391,SO55663,3,1
15392,SO55663,4,1
15393,SO55664,1,1
15394,SO55664,2,1
15395,SO55664,3,1
15396,SO55665,1,1
15397,SO55665,1,2
15398,SO55665,2,1
15399,SO55665,2,2
15400,SO55665,3,1
15401,SO55665,3,2
15402,SO55665,4,1
15403,SO55665,4,2
15404,SO55666,1,1
15405,SO55666,2,1
15406,SO55666,3,1
15407,SO55667,1,1
15408,SO55667,2,1
15409,SO55667,3,1
15410,SO55667,4,1
15411,SO55668,1,1
15412,SO55668,1,2
15413,SO55668,2,1
15414,SO55668,2,2
15415,SO55668,3,1
15416,SO55668,3,2
15417,SO55669,1,1
15418,SO55669,2,1
15419,SO55669,3,1
15420,SO55669,4,1
15421,SO55670,1,1
15422,SO55670,2,1
15423,SO55670,3,1
15424,SO55671,1,1
15425,SO55671,2,1
15426,SO55671,3,1
15427,SO55671,4,1
15428,SO55672,1,1
15429,SO55672,2,1
15430,SO55672,3,1
15431,SO55672,4,1
15432,SO55673,1,1
15433,SO55673,1,2
15434,SO55673,2,1
15435,SO55673,2,2
15436,SO55673,3,1
15437,SO55673,3,2
15438,SO55675,1,1
15439,SO55675,2,1
15440,SO55675,3,1
15441,SO55675,4,1
15442,SO55676,1,1
15443,SO55676,1,2
15444,SO55676,2,1
15445,SO55676,2,2
15446,SO55676,3,1
15447,SO55676,3,2
15448,SO55681,1,1
15449,SO55681,2,1
15450,SO55681,3,1
15451,SO55681,4,1
15452,SO55682,1,1
15453,SO55682,1,2
15454,SO55682,2,1
15455,SO55682,2,2
15456,SO55682,3,1
15457,SO55682,3,2
15458,SO55682,4,1
15459,SO55682,4,2
15460,SO55683,1,1
15461,SO55684,1,1
15462,SO55684,2,1
15463,SO55685,1,1
15464,SO55685,2,1
15465,SO55686,1,4
15466,SO55687,1,1
15467,SO55687,2,1
15468,SO55687,3,1
15469,SO55687,4,1
15470,SO55688,1,4
15471,SO55689,1,1
15472,SO55690,1,4
15473,SO55691,1,1
15474,SO55692,1,1
15475,SO55693,1,1
15476,SO55693,2,1
15477,SO55693,3,1
15478,SO55693,4,1
15479,SO55694,1,1
15480,SO55695,1,1
15481,SO55695,2,1
15482,SO55696,1,1
15483,SO55696,2,1
15484,SO55697,1,1
15485,SO55698,1,1
15486,SO55698,2,1
15487,SO55698,3,1
15488,SO55698,4,1
15489,SO55698,5,1
15490,SO55699,1,1
15491,SO55699,2,1
15492,SO55699,3,1
15493,SO55699,4,1
15494,SO55699,5,1
15495,SO55699,6,1
15496,SO55700,1,4
15497,SO55700,1,10
15498,SO55701,1,4
15499,SO55702,1,4
15500,SO55703,1,1
15501,SO55703,2,1
15502,SO55704,1,1
15503,SO55704,2,1
15504,SO55705,1,1
15505,SO55705,2,1
15506,SO55706,1,1
15507,SO55706,2,1
15508,SO55706,3,1
15509,SO55707,1,1
15510,SO55707,1,10
15511,SO55707,2,1
15512,SO55707,2,10
15513,SO55707,3,1
15514,SO55707,3,10
15515,SO55708,1,1
15516,SO55708,2,1
15517,SO55709,1,1
15518,SO55709,1,10
15519,SO55709,2,1
15520,SO55709,2,10
15521,SO55709,3,1
15522,SO55709,3,10
15523,SO55710,1,1
15524,SO55711,1,1
15525,SO55711,2,1
15526,SO55711,3,1
15527,SO55711,4,1
15528,SO55712,1,1
15529,SO55712,1,10
15530,SO55712,2,1
15531,SO55712,2,10
15532,SO55712,3,1
15533,SO55712,3,10
15534,SO55712,4,1
15535,SO55712,4,10
15536,SO55713,1,1
15537,SO55713,2,1
15538,SO55713,3,1
15539,SO55714,1,1
15540,SO55714,2,1
15541,SO55715,1,1
15542,SO55716,1,1
15543,SO55716,2,1
15544,SO55716,3,1
15545,SO55717,1,1
15546,SO55717,2,1
15547,SO55718,1,1
15548,SO55719,1,1
15549,SO55719,2,1
15550,SO55719,3,1
15551,SO55719,4,1
15552,SO55720,1,1
15553,SO55720,2,1
15554,SO55720,3,1
15555,SO55720,4,1
15556,SO55721,1,1
15557,SO55721,2,1
15558,SO55721,3,1
15559,SO55722,1,1
15560,SO55722,2,1
15561,SO55723,1,1
15562,SO55723,2,1
15563,SO55723,3,1
15564,SO55724,1,2
15565,SO55725,1,1
15566,SO55725,2,1
15567,SO55725,3,1
15568,SO55727,1,1
15569,SO55727,1,2
15570,SO55727,2,1
15571,SO55727,2,2
15572,SO55728,1,5
15573,SO55730,1,1
15574,SO55730,2,1
15575,SO55730,3,1
15576,SO55731,1,1
15577,SO55731,2,1
15578,SO55731,3,1
15579,SO55731,4,1
15580,SO55732,1,1
15581,SO55732,1,2
15582,SO55732,2,1
15583,SO55732,2,2
15584,SO55732,3,1
15585,SO55732,3,2
15586,SO55733,1,1
15587,SO55733,2,1
15588,SO55733,3,1
15589,SO55733,4,1
15590,SO55734,1,1
15591,SO55734,1,2
15592,SO55734,2,1
15593,SO55734,2,2
15594,SO55734,3,1
15595,SO55734,3,2
15596,SO55734,4,1
15597,SO55734,4,2
15598,SO55734,5,1
15599,SO55734,5,2
15600,SO55736,1,1
15601,SO55736,2,1
15602,SO55736,3,1
15603,SO55737,1,1
15604,SO55737,1,2
15605,SO55737,2,1
15606,SO55737,2,2
15607,SO55737,3,1
15608,SO55737,3,2
15609,SO55739,1,1
15610,SO55739,1,2
15611,SO55739,2,1
15612,SO55739,2,2
15613,SO55739,3,1
15614,SO55739,3,2
15615,SO55739,4,1
15616,SO55739,4,2
15617,SO55740,1,1
15618,SO55740,1,2
15619,SO55740,2,1
15620,SO55740,2,2
15621,SO55740,3,1
15622,SO55740,3,2
15623,SO55740,4,1
15624,SO55740,4,2
15625,SO55742,1,1
15626,SO55742,2,1
15627,SO55743,1,6
15628,SO55743,2,6
15629,SO55744,1,1
15630,SO55744,2,1
15631,SO55745,1,1
15632,SO55745,1,10
15633,SO55745,2,1
15634,SO55745,2,10
15635,SO55746,1,1
15636,SO55746,2,1
15637,SO55746,3,1
15638,SO55746,4,1
15639,SO55747,1,1
15640,SO55747,2,1
15641,SO55748,1,1
15642,SO55748,2,1
15643,SO55749,1,1
15644,SO55749,2,1
15645,SO55749,3,1
15646,SO55750,1,4
15647,SO55751,1,1
15648,SO55753,1,4
15649,SO55754,1,1
15650,SO55754,2,1
15651,SO55755,1,1
15652,SO55755,2,1
15653,SO55755,3,1
15654,SO55755,4,1
15655,SO55756,1,1
15656,SO55757,1,1
15657,SO55757,2,1
15658,SO55758,1,1
15659,SO55758,2,1
15660,SO55758,3,1
15661,SO55759,1,1
15662,SO55759,2,1
15663,SO55759,3,1
15664,SO55760,1,4
15665,SO55761,1,1
15666,SO55761,1,10
15667,SO55761,2,1
15668,SO55761,2,10
15669,SO55762,1,1
15670,SO55762,2,1
15671,SO55762,3,1
15672,SO55762,4,1
15673,SO55763,1,1
15674,SO55763,2,1
15675,SO55764,1,6
15676,SO55765,1,6
15677,SO55766,1,1
15678,SO55766,2,1
15679,SO55767,1,1
15680,SO55767,2,1
15681,SO55768,1,1
15682,SO55768,2,1
15683,SO55768,3,1
15684,SO55768,4,1
15685,SO55769,1,1
15686,SO55769,2,1
15687,SO55770,1,1
15688,SO55770,2,1
15689,SO55770,3,1
15690,SO55771,1,1
15691,SO55771,2,1
15692,SO55772,1,1
15693,SO55772,2,1
15694,SO55773,1,1
15695,SO55773,2,1
15696,SO55773,3,1
15697,SO55774,1,1
15698,SO55774,2,1
15699,SO55774,3,1
15700,SO55776,1,1
15701,SO55776,2,1
15702,SO55777,1,1
15703,SO55777,2,1
15704,SO55778,1,1
15705,SO55778,2,1
15706,SO55779,1,1
15707,SO55779,2,1
15708,SO55780,1,1
15709,SO55780,2,1
15710,SO55780,3,1
15711,SO55780,4,1
15712,SO55781,1,1
15713,SO55782,1,1
15714,SO55782,2,1
15715,SO55782,3,1
15716,SO55782,4,1
15717,SO55783,1,1
15718,SO55783,1,10
15719,SO55783,2,1
15720,SO55783,2,10
15721,SO55784,1,1
15722,SO55784,2,1
15723,SO55785,1,1
15724,SO55785,2,1
15725,SO55785,3,1
15726,SO55786,1,1
15727,SO55786,2,1
15728,SO55786,3,1
15729,SO55787,1,1
15730,SO55787,2,1
15731,SO55787,3,1
15732,SO55788,1,1
15733,SO55789,1,1
15734,SO55789,1,2
15735,SO55789,2,1
15736,SO55789,2,2
15737,SO55790,1,1
15738,SO55790,2,1
15739,SO55790,3,1
15740,SO55790,4,1
15741,SO55790,5,1
15742,SO55791,1,1
15743,SO55791,2,1
15744,SO55791,3,1
15745,SO55791,4,1
15746,SO55792,1,6
15747,SO55792,2,6
15748,SO55793,1,1
15749,SO55793,2,1
15750,SO55793,3,1
15751,SO55794,1,1
15752,SO55794,2,1
15753,SO55794,3,1
15754,SO55795,1,2
15755,SO55798,1,1
15756,SO55798,2,1
15757,SO55798,3,1
15758,SO55798,4,1
15759,SO55801,1,1
15760,SO55801,2,1
15761,SO55801,3,1
15762,SO55801,4,1
15763,SO55804,1,1
15764,SO55804,1,2
15765,SO55804,2,1
15766,SO55804,2,2
15767,SO55805,1,1
15768,SO55805,2,1
15769,SO55805,3,1
15770,SO55805,4,1
15771,SO55807,1,1
15772,SO55807,2,1
15773,SO55807,3,1
15774,SO55807,4,1
15775,SO55809,1,1
15776,SO55809,2,1
15777,SO55809,3,1
15778,SO55810,1,1
15779,SO55810,2,1
15780,SO55810,3,1
15781,SO55810,4,1
15782,SO55811,1,1
15783,SO55811,2,1
15784,SO55811,3,1
15785,SO55811,4,1
15786,SO55812,1,1
15787,SO55812,2,1
15788,SO55812,3,1
15789,SO55812,4,1
15790,SO55812,5,1
15791,SO55813,1,2
15792,SO55815,1,1
15793,SO55815,2,1
15794,SO55816,1,1
15795,SO55816,2,1
15796,SO55817,1,1
15797,SO55817,2,1
15798,SO55817,3,1
15799,SO55818,1,1
15800,SO55819,1,1
15801,SO55819,2,1
15802,SO55819,3,1
15803,SO55819,4,1
15804,SO55820,1,1
15805,SO55820,2,1
15806,SO55821,1,4
15807,SO55822,1,1
15808,SO55822,2,1
15809,SO55823,1,1
15810,SO55823,2,1
15811,SO55823,3,1
15812,SO55823,4,1
15813,SO55823,5,1
15814,SO55824,1,1
15815,SO55824,2,1
15816,SO55824,3,1
15817,SO55825,1,1
15818,SO55825,2,1
15819,SO55825,3,1
15820,SO55825,4,1
15821,SO55825,5,1
15822,SO55826,1,4
15823,SO55827,1,1
15824,SO55828,1,1
15825,SO55829,1,1
15826,SO55829,2,1
15827,SO55830,1,1
15828,SO55830,2,1
15829,SO55830,3,1
15830,SO55830,4,1
15831,SO55831,1,1
15832,SO55831,2,1
15833,SO55831,3,1
15834,SO55832,1,1
15835,SO55832,2,1
15836,SO55832,3,1
15837,SO55833,1,1
15838,SO55833,2,1
15839,SO55834,1,1
15840,SO55834,2,1
15841,SO55834,3,1
15842,SO55835,1,1
15843,SO55836,1,1
15844,SO55836,2,1
15845,SO55837,1,1
15846,SO55837,1,10
15847,SO55837,2,1
15848,SO55837,2,10
15849,SO55838,1,1
15850,SO55838,2,1
15851,SO55838,3,1
15852,SO55838,4,1
15853,SO55839,1,1
15854,SO55840,1,1
15855,SO55840,2,1
15856,SO55840,3,1
15857,SO55841,1,1
15858,SO55841,2,1
15859,SO55842,1,1
15860,SO55842,2,1
15861,SO55843,1,1
15862,SO55843,2,1
15863,SO55844,1,1
15864,SO55844,2,1
15865,SO55844,3,1
15866,SO55844,4,1
15867,SO55845,1,6
15868,SO55846,1,1
15869,SO55846,2,1
15870,SO55846,3,1
15871,SO55847,1,1
15872,SO55847,2,1
15873,SO55847,3,1
15874,SO55847,4,1
15875,SO55848,1,1
15876,SO55848,2,1
15877,SO55849,1,1
15878,SO55849,2,1
15879,SO55850,1,1
15880,SO55850,2,1
15881,SO55851,1,1
15882,SO55851,2,1
15883,SO55852,1,1
15884,SO55852,2,1
15885,SO55853,1,1
15886,SO55853,2,1
15887,SO55853,3,1
15888,SO55854,1,1
15889,SO55854,2,1
15890,SO55854,3,1
15891,SO55854,4,1
15892,SO55855,1,1
15893,SO55855,2,1
15894,SO55855,3,1
15895,SO55856,1,1
15896,SO55856,2,1
15897,SO55856,3,1
15898,SO55857,1,1
15899,SO55857,2,1
15900,SO55857,3,1
15901,SO55857,4,1
15902,SO55857,5,1
15903,SO55858,1,1
15904,SO55858,1,2
15905,SO55858,2,1
15906,SO55858,2,2
15907,SO55859,1,1
15908,SO55859,2,1
15909,SO55859,3,1
15910,SO55859,4,1
15911,SO55860,1,1
15912,SO55860,1,2
15913,SO55860,2,1
15914,SO55860,2,2
15915,SO55860,3,1
15916,SO55860,3,2
15917,SO55861,1,1
15918,SO55861,1,2
15919,SO55861,2,1
15920,SO55861,2,2
15921,SO55861,3,1
15922,SO55861,3,2
15923,SO55861,4,1
15924,SO55861,4,2
15925,SO55862,1,1
15926,SO55862,1,2
15927,SO55862,2,1
15928,SO55862,2,2
15929,SO55862,3,1
15930,SO55862,3,2
15931,SO55862,4,1
15932,SO55862,4,2
15933,SO55863,1,1
15934,SO55863,2,1
15935,SO55863,3,1
15936,SO55864,1,1
15937,SO55864,2,1
15938,SO55864,3,1
15939,SO55864,4,1
15940,SO55864,5,1
15941,SO55865,1,1
15942,SO55865,2,1
15943,SO55865,3,1
15944,SO55865,4,1
15945,SO55866,1,1
15946,SO55866,2,1
15947,SO55866,3,1
15948,SO55868,1,1
15949,SO55868,2,1
15950,SO55868,3,1
15951,SO55869,1,1
15952,SO55869,1,2
15953,SO55869,2,1
15954,SO55869,2,2
15955,SO55870,1,1
15956,SO55870,1,2
15957,SO55870,2,1
15958,SO55870,2,2
15959,SO55870,3,1
15960,SO55870,3,2
15961,SO55871,1,1
15962,SO55871,2,1
15963,SO55871,3,1
15964,SO55872,1,1
15965,SO55872,2,1
15966,SO55872,3,1
15967,SO55873,1,1
15968,SO55873,2,1
15969,SO55873,3,1
15970,SO55874,1,1
15971,SO55874,2,1
15972,SO55874,3,1
15973,SO55875,1,1
15974,SO55877,1,1
15975,SO55877,2,1
15976,SO55878,1,1
15977,SO55879,1,1
15978,SO55880,1,1
15979,SO55880,2,1
15980,SO55881,1,1
15981,SO55881,2,1
15982,SO55881,3,1
15983,SO55882,1,1
15984,SO55882,2,1
15985,SO55882,3,1
15986,SO55883,1,1
15987,SO55883,2,1
15988,SO55884,1,1
15989,SO55884,2,1
15990,SO55885,1,1
15991,SO55885,2,1
15992,SO55885,3,1
15993,SO55886,1,1
15994,SO55886,2,1
15995,SO55887,1,1
15996,SO55887,2,1
15997,SO55887,3,1
15998,SO55888,1,1
15999,SO55888,2,1
16000,SO55888,3,1
16001,SO55889,1,1
16002,SO55890,1,1
16003,SO55890,2,1
16004,SO55891,1,6
16005,SO55892,1,1
16006,SO55892,2,1
16007,SO55892,3,1
16008,SO55893,1,1
16009,SO55893,2,1
16010,SO55894,1,1
16011,SO55894,2,1
16012,SO55894,3,1
16013,SO55894,4,1
16014,SO55895,1,1
16015,SO55896,1,1
16016,SO55897,1,4
16017,SO55898,1,1
16018,SO55898,2,1
16019,SO55898,3,1
16020,SO55898,4,1
16021,SO55899,1,1
16022,SO55899,2,1
16023,SO55900,1,1
16024,SO55900,1,10
16025,SO55900,2,1
16026,SO55900,2,10
16027,SO55901,1,1
16028,SO55901,2,1
16029,SO55902,1,1
16030,SO55903,1,1
16031,SO55903,2,1
16032,SO55904,1,1
16033,SO55904,2,1
16034,SO55905,1,1
16035,SO55905,2,1
16036,SO55906,1,1
16037,SO55906,2,1
16038,SO55906,3,1
16039,SO55906,4,1
16040,SO55907,1,1
16041,SO55907,2,1
16042,SO55907,3,1
16043,SO55907,4,1
16044,SO55908,1,1
16045,SO55909,1,1
16046,SO55909,2,1
16047,SO55909,3,1
16048,SO55910,1,1
16049,SO55910,2,1
16050,SO55910,3,1
16051,SO55910,4,1
16052,SO55911,1,2
16053,SO55911,2,2
16054,SO55912,1,1
16055,SO55912,2,1
16056,SO55912,3,1
16057,SO55913,1,1
16058,SO55913,2,1
16059,SO55913,3,1
16060,SO55913,4,1
16061,SO55913,5,1
16062,SO55914,1,1
16063,SO55914,2,1
16064,SO55914,3,1
16065,SO55915,1,1
16066,SO55915,2,1
16067,SO55915,3,1
16068,SO55916,1,1
16069,SO55916,2,1
16070,SO55917,1,1
16071,SO55917,2,1
16072,SO55917,3,1
16073,SO55917,4,1
