,DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
1101,20080107,2008-01-07,2,Monday,Lunes,Lundi,7,7,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1102,20080108,2008-01-08,3,Tuesday,Martes,Mardi,8,8,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1103,20080109,2008-01-09,4,Wednesday,Miércoles,Mercredi,9,9,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1104,20080110,2008-01-10,5,Thursday,Jueves,Jeudi,10,10,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1105,20080111,2008-01-11,6,Friday,Viernes,Vendredi,11,11,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1106,20080112,2008-01-12,7,Saturday,Sábado,Samedi,12,12,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
1107,20080113,2008-01-13,1,Sunday,Domingo,Dimanche,13,13,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1108,20080114,2008-01-14,2,Monday,Lunes,Lundi,14,14,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1109,20080115,2008-01-15,3,Tuesday,Martes,Mardi,15,15,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1110,20080116,2008-01-16,4,Wednesday,Miércoles,Mercredi,16,16,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1111,20080117,2008-01-17,5,Thursday,Jueves,Jeudi,17,17,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1112,20080118,2008-01-18,6,Friday,Viernes,Vendredi,18,18,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1113,20080119,2008-01-19,7,Saturday,Sábado,Samedi,19,19,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
1114,20080120,2008-01-20,1,Sunday,Domingo,Dimanche,20,20,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1115,20080121,2008-01-21,2,Monday,Lunes,Lundi,21,21,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1116,20080122,2008-01-22,3,Tuesday,Martes,Mardi,22,22,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1117,20080123,2008-01-23,4,Wednesday,Miércoles,Mercredi,23,23,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1118,20080124,2008-01-24,5,Thursday,Jueves,Jeudi,24,24,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1119,20080125,2008-01-25,6,Friday,Viernes,Vendredi,25,25,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1120,20080126,2008-01-26,7,Saturday,Sábado,Samedi,26,26,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
1121,20080127,2008-01-27,1,Sunday,Domingo,Dimanche,27,27,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
1122,20080128,2008-01-28,2,Monday,Lunes,Lundi,28,28,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
1123,20080129,2008-01-29,3,Tuesday,Martes,Mardi,29,29,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
1124,20080130,2008-01-30,4,Wednesday,Miércoles,Mercredi,30,30,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
1125,20080131,2008-01-31,5,Thursday,Jueves,Jeudi,31,31,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
1126,20080201,2008-02-01,6,Friday,Viernes,Vendredi,1,32,5,February,Febrero,Février,2,1,2008,1,3,2008,2
1127,20080202,2008-02-02,7,Saturday,Sábado,Samedi,2,33,5,February,Febrero,Février,2,1,2008,1,3,2008,2
1128,20080203,2008-02-03,1,Sunday,Domingo,Dimanche,3,34,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1129,20080204,2008-02-04,2,Monday,Lunes,Lundi,4,35,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1130,20080205,2008-02-05,3,Tuesday,Martes,Mardi,5,36,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1131,20080206,2008-02-06,4,Wednesday,Miércoles,Mercredi,6,37,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1132,20080207,2008-02-07,5,Thursday,Jueves,Jeudi,7,38,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1133,20080208,2008-02-08,6,Friday,Viernes,Vendredi,8,39,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1134,20080209,2008-02-09,7,Saturday,Sábado,Samedi,9,40,6,February,Febrero,Février,2,1,2008,1,3,2008,2
1135,20080210,2008-02-10,1,Sunday,Domingo,Dimanche,10,41,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1136,20080211,2008-02-11,2,Monday,Lunes,Lundi,11,42,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1137,20080212,2008-02-12,3,Tuesday,Martes,Mardi,12,43,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1138,20080213,2008-02-13,4,Wednesday,Miércoles,Mercredi,13,44,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1139,20080214,2008-02-14,5,Thursday,Jueves,Jeudi,14,45,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1140,20080215,2008-02-15,6,Friday,Viernes,Vendredi,15,46,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1141,20080216,2008-02-16,7,Saturday,Sábado,Samedi,16,47,7,February,Febrero,Février,2,1,2008,1,3,2008,2
1142,20080217,2008-02-17,1,Sunday,Domingo,Dimanche,17,48,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1143,20080218,2008-02-18,2,Monday,Lunes,Lundi,18,49,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1144,20080219,2008-02-19,3,Tuesday,Martes,Mardi,19,50,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1145,20080220,2008-02-20,4,Wednesday,Miércoles,Mercredi,20,51,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1146,20080221,2008-02-21,5,Thursday,Jueves,Jeudi,21,52,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1147,20080222,2008-02-22,6,Friday,Viernes,Vendredi,22,53,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1148,20080223,2008-02-23,7,Saturday,Sábado,Samedi,23,54,8,February,Febrero,Février,2,1,2008,1,3,2008,2
1149,20080224,2008-02-24,1,Sunday,Domingo,Dimanche,24,55,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1150,20080225,2008-02-25,2,Monday,Lunes,Lundi,25,56,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1151,20080226,2008-02-26,3,Tuesday,Martes,Mardi,26,57,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1152,20080227,2008-02-27,4,Wednesday,Miércoles,Mercredi,27,58,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1153,20080228,2008-02-28,5,Thursday,Jueves,Jeudi,28,59,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1154,20080229,2008-02-29,6,Friday,Viernes,Vendredi,29,60,9,February,Febrero,Février,2,1,2008,1,3,2008,2
1155,20080301,2008-03-01,7,Saturday,Sábado,Samedi,1,61,9,March,Marzo,Mars,3,1,2008,1,3,2008,2
1156,20080302,2008-03-02,1,Sunday,Domingo,Dimanche,2,62,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1157,20080303,2008-03-03,2,Monday,Lunes,Lundi,3,63,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1158,20080304,2008-03-04,3,Tuesday,Martes,Mardi,4,64,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1159,20080305,2008-03-05,4,Wednesday,Miércoles,Mercredi,5,65,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1160,20080306,2008-03-06,5,Thursday,Jueves,Jeudi,6,66,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1161,20080307,2008-03-07,6,Friday,Viernes,Vendredi,7,67,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1162,20080308,2008-03-08,7,Saturday,Sábado,Samedi,8,68,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
1163,20080309,2008-03-09,1,Sunday,Domingo,Dimanche,9,69,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1164,20080310,2008-03-10,2,Monday,Lunes,Lundi,10,70,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1165,20080311,2008-03-11,3,Tuesday,Martes,Mardi,11,71,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1166,20080312,2008-03-12,4,Wednesday,Miércoles,Mercredi,12,72,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1167,20080313,2008-03-13,5,Thursday,Jueves,Jeudi,13,73,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1168,20080314,2008-03-14,6,Friday,Viernes,Vendredi,14,74,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1169,20080315,2008-03-15,7,Saturday,Sábado,Samedi,15,75,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
1170,20080316,2008-03-16,1,Sunday,Domingo,Dimanche,16,76,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1171,20080317,2008-03-17,2,Monday,Lunes,Lundi,17,77,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1172,20080318,2008-03-18,3,Tuesday,Martes,Mardi,18,78,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1173,20080319,2008-03-19,4,Wednesday,Miércoles,Mercredi,19,79,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1174,20080320,2008-03-20,5,Thursday,Jueves,Jeudi,20,80,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1175,20080321,2008-03-21,6,Friday,Viernes,Vendredi,21,81,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1176,20080322,2008-03-22,7,Saturday,Sábado,Samedi,22,82,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
1177,20080323,2008-03-23,1,Sunday,Domingo,Dimanche,23,83,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1178,20080324,2008-03-24,2,Monday,Lunes,Lundi,24,84,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1179,20080325,2008-03-25,3,Tuesday,Martes,Mardi,25,85,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1180,20080326,2008-03-26,4,Wednesday,Miércoles,Mercredi,26,86,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1181,20080327,2008-03-27,5,Thursday,Jueves,Jeudi,27,87,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1182,20080328,2008-03-28,6,Friday,Viernes,Vendredi,28,88,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1183,20080329,2008-03-29,7,Saturday,Sábado,Samedi,29,89,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
1184,20080330,2008-03-30,1,Sunday,Domingo,Dimanche,30,90,14,March,Marzo,Mars,3,1,2008,1,3,2008,2
1185,20080331,2008-03-31,2,Monday,Lunes,Lundi,31,91,14,March,Marzo,Mars,3,1,2008,1,3,2008,2
1186,20080401,2008-04-01,3,Tuesday,Martes,Mardi,1,92,14,April,Abril,Avril,4,2,2008,1,4,2008,2
1187,20080402,2008-04-02,4,Wednesday,Miércoles,Mercredi,2,93,14,April,Abril,Avril,4,2,2008,1,4,2008,2
1188,20080403,2008-04-03,5,Thursday,Jueves,Jeudi,3,94,14,April,Abril,Avril,4,2,2008,1,4,2008,2
1189,20080404,2008-04-04,6,Friday,Viernes,Vendredi,4,95,14,April,Abril,Avril,4,2,2008,1,4,2008,2
1190,20080405,2008-04-05,7,Saturday,Sábado,Samedi,5,96,14,April,Abril,Avril,4,2,2008,1,4,2008,2
1191,20080406,2008-04-06,1,Sunday,Domingo,Dimanche,6,97,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1192,20080407,2008-04-07,2,Monday,Lunes,Lundi,7,98,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1193,20080408,2008-04-08,3,Tuesday,Martes,Mardi,8,99,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1194,20080409,2008-04-09,4,Wednesday,Miércoles,Mercredi,9,100,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1195,20080410,2008-04-10,5,Thursday,Jueves,Jeudi,10,101,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1196,20080411,2008-04-11,6,Friday,Viernes,Vendredi,11,102,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1197,20080412,2008-04-12,7,Saturday,Sábado,Samedi,12,103,15,April,Abril,Avril,4,2,2008,1,4,2008,2
1198,20080413,2008-04-13,1,Sunday,Domingo,Dimanche,13,104,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1199,20080414,2008-04-14,2,Monday,Lunes,Lundi,14,105,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1200,20080415,2008-04-15,3,Tuesday,Martes,Mardi,15,106,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1201,20080416,2008-04-16,4,Wednesday,Miércoles,Mercredi,16,107,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1202,20080417,2008-04-17,5,Thursday,Jueves,Jeudi,17,108,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1203,20080418,2008-04-18,6,Friday,Viernes,Vendredi,18,109,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1204,20080419,2008-04-19,7,Saturday,Sábado,Samedi,19,110,16,April,Abril,Avril,4,2,2008,1,4,2008,2
1205,20080420,2008-04-20,1,Sunday,Domingo,Dimanche,20,111,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1206,20080421,2008-04-21,2,Monday,Lunes,Lundi,21,112,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1207,20080422,2008-04-22,3,Tuesday,Martes,Mardi,22,113,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1208,20080423,2008-04-23,4,Wednesday,Miércoles,Mercredi,23,114,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1209,20080424,2008-04-24,5,Thursday,Jueves,Jeudi,24,115,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1210,20080425,2008-04-25,6,Friday,Viernes,Vendredi,25,116,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1211,20080426,2008-04-26,7,Saturday,Sábado,Samedi,26,117,17,April,Abril,Avril,4,2,2008,1,4,2008,2
1212,20080427,2008-04-27,1,Sunday,Domingo,Dimanche,27,118,18,April,Abril,Avril,4,2,2008,1,4,2008,2
1213,20080428,2008-04-28,2,Monday,Lunes,Lundi,28,119,18,April,Abril,Avril,4,2,2008,1,4,2008,2
1214,20080429,2008-04-29,3,Tuesday,Martes,Mardi,29,120,18,April,Abril,Avril,4,2,2008,1,4,2008,2
1215,20080430,2008-04-30,4,Wednesday,Miércoles,Mercredi,30,121,18,April,Abril,Avril,4,2,2008,1,4,2008,2
1216,20080501,2008-05-01,5,Thursday,Jueves,Jeudi,1,122,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
1217,20080502,2008-05-02,6,Friday,Viernes,Vendredi,2,123,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
1218,20080503,2008-05-03,7,Saturday,Sábado,Samedi,3,124,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
1219,20080504,2008-05-04,1,Sunday,Domingo,Dimanche,4,125,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1220,20080505,2008-05-05,2,Monday,Lunes,Lundi,5,126,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1221,20080506,2008-05-06,3,Tuesday,Martes,Mardi,6,127,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1222,20080507,2008-05-07,4,Wednesday,Miércoles,Mercredi,7,128,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1223,20080508,2008-05-08,5,Thursday,Jueves,Jeudi,8,129,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1224,20080509,2008-05-09,6,Friday,Viernes,Vendredi,9,130,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1225,20080510,2008-05-10,7,Saturday,Sábado,Samedi,10,131,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
1226,20080511,2008-05-11,1,Sunday,Domingo,Dimanche,11,132,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1227,20080512,2008-05-12,2,Monday,Lunes,Lundi,12,133,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1228,20080513,2008-05-13,3,Tuesday,Martes,Mardi,13,134,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1229,20080514,2008-05-14,4,Wednesday,Miércoles,Mercredi,14,135,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1230,20080515,2008-05-15,5,Thursday,Jueves,Jeudi,15,136,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1231,20080516,2008-05-16,6,Friday,Viernes,Vendredi,16,137,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1232,20080517,2008-05-17,7,Saturday,Sábado,Samedi,17,138,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
1233,20080518,2008-05-18,1,Sunday,Domingo,Dimanche,18,139,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1234,20080519,2008-05-19,2,Monday,Lunes,Lundi,19,140,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1235,20080520,2008-05-20,3,Tuesday,Martes,Mardi,20,141,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1236,20080521,2008-05-21,4,Wednesday,Miércoles,Mercredi,21,142,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1237,20080522,2008-05-22,5,Thursday,Jueves,Jeudi,22,143,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1238,20080523,2008-05-23,6,Friday,Viernes,Vendredi,23,144,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1239,20080524,2008-05-24,7,Saturday,Sábado,Samedi,24,145,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
1240,20080525,2008-05-25,1,Sunday,Domingo,Dimanche,25,146,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1241,20080526,2008-05-26,2,Monday,Lunes,Lundi,26,147,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1242,20080527,2008-05-27,3,Tuesday,Martes,Mardi,27,148,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1243,20080528,2008-05-28,4,Wednesday,Miércoles,Mercredi,28,149,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1244,20080529,2008-05-29,5,Thursday,Jueves,Jeudi,29,150,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1245,20080530,2008-05-30,6,Friday,Viernes,Vendredi,30,151,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1246,20080531,2008-05-31,7,Saturday,Sábado,Samedi,31,152,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
1247,20080601,2008-06-01,1,Sunday,Domingo,Dimanche,1,153,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1248,20080602,2008-06-02,2,Monday,Lunes,Lundi,2,154,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1249,20080603,2008-06-03,3,Tuesday,Martes,Mardi,3,155,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1250,20080604,2008-06-04,4,Wednesday,Miércoles,Mercredi,4,156,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1251,20080605,2008-06-05,5,Thursday,Jueves,Jeudi,5,157,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1252,20080606,2008-06-06,6,Friday,Viernes,Vendredi,6,158,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1253,20080607,2008-06-07,7,Saturday,Sábado,Samedi,7,159,23,June,Junio,Juin,6,2,2008,1,4,2008,2
1254,20080608,2008-06-08,1,Sunday,Domingo,Dimanche,8,160,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1255,20080609,2008-06-09,2,Monday,Lunes,Lundi,9,161,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1256,20080610,2008-06-10,3,Tuesday,Martes,Mardi,10,162,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1257,20080611,2008-06-11,4,Wednesday,Miércoles,Mercredi,11,163,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1258,20080612,2008-06-12,5,Thursday,Jueves,Jeudi,12,164,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1259,20080613,2008-06-13,6,Friday,Viernes,Vendredi,13,165,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1260,20080614,2008-06-14,7,Saturday,Sábado,Samedi,14,166,24,June,Junio,Juin,6,2,2008,1,4,2008,2
1261,20080615,2008-06-15,1,Sunday,Domingo,Dimanche,15,167,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1262,20080616,2008-06-16,2,Monday,Lunes,Lundi,16,168,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1263,20080617,2008-06-17,3,Tuesday,Martes,Mardi,17,169,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1264,20080618,2008-06-18,4,Wednesday,Miércoles,Mercredi,18,170,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1265,20080619,2008-06-19,5,Thursday,Jueves,Jeudi,19,171,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1266,20080620,2008-06-20,6,Friday,Viernes,Vendredi,20,172,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1267,20080621,2008-06-21,7,Saturday,Sábado,Samedi,21,173,25,June,Junio,Juin,6,2,2008,1,4,2008,2
1268,20080622,2008-06-22,1,Sunday,Domingo,Dimanche,22,174,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1269,20080623,2008-06-23,2,Monday,Lunes,Lundi,23,175,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1270,20080624,2008-06-24,3,Tuesday,Martes,Mardi,24,176,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1271,20080625,2008-06-25,4,Wednesday,Miércoles,Mercredi,25,177,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1272,20080626,2008-06-26,5,Thursday,Jueves,Jeudi,26,178,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1273,20080627,2008-06-27,6,Friday,Viernes,Vendredi,27,179,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1274,20080628,2008-06-28,7,Saturday,Sábado,Samedi,28,180,26,June,Junio,Juin,6,2,2008,1,4,2008,2
1275,20080629,2008-06-29,1,Sunday,Domingo,Dimanche,29,181,27,June,Junio,Juin,6,2,2008,1,4,2008,2
1276,20080630,2008-06-30,2,Monday,Lunes,Lundi,30,182,27,June,Junio,Juin,6,2,2008,1,4,2008,2
1277,20080701,2008-07-01,3,Tuesday,Martes,Mardi,1,183,27,July,Julio,Juillet,7,3,2008,2,1,2009,1
1278,20080702,2008-07-02,4,Wednesday,Miércoles,Mercredi,2,184,27,July,Julio,Juillet,7,3,2008,2,1,2009,1
1279,20080703,2008-07-03,5,Thursday,Jueves,Jeudi,3,185,27,July,Julio,Juillet,7,3,2008,2,1,2009,1
1280,20080704,2008-07-04,6,Friday,Viernes,Vendredi,4,186,27,July,Julio,Juillet,7,3,2008,2,1,2009,1
1281,20080705,2008-07-05,7,Saturday,Sábado,Samedi,5,187,27,July,Julio,Juillet,7,3,2008,2,1,2009,1
1282,20080706,2008-07-06,1,Sunday,Domingo,Dimanche,6,188,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1283,20080707,2008-07-07,2,Monday,Lunes,Lundi,7,189,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1284,20080708,2008-07-08,3,Tuesday,Martes,Mardi,8,190,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1285,20080709,2008-07-09,4,Wednesday,Miércoles,Mercredi,9,191,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1286,20080710,2008-07-10,5,Thursday,Jueves,Jeudi,10,192,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1287,20080711,2008-07-11,6,Friday,Viernes,Vendredi,11,193,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1288,20080712,2008-07-12,7,Saturday,Sábado,Samedi,12,194,28,July,Julio,Juillet,7,3,2008,2,1,2009,1
1289,20080713,2008-07-13,1,Sunday,Domingo,Dimanche,13,195,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1290,20080714,2008-07-14,2,Monday,Lunes,Lundi,14,196,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1291,20080715,2008-07-15,3,Tuesday,Martes,Mardi,15,197,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1292,20080716,2008-07-16,4,Wednesday,Miércoles,Mercredi,16,198,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1293,20080717,2008-07-17,5,Thursday,Jueves,Jeudi,17,199,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1294,20080718,2008-07-18,6,Friday,Viernes,Vendredi,18,200,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1295,20080719,2008-07-19,7,Saturday,Sábado,Samedi,19,201,29,July,Julio,Juillet,7,3,2008,2,1,2009,1
1296,20080720,2008-07-20,1,Sunday,Domingo,Dimanche,20,202,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1297,20080721,2008-07-21,2,Monday,Lunes,Lundi,21,203,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1298,20080722,2008-07-22,3,Tuesday,Martes,Mardi,22,204,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1299,20080723,2008-07-23,4,Wednesday,Miércoles,Mercredi,23,205,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1300,20080724,2008-07-24,5,Thursday,Jueves,Jeudi,24,206,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1301,20080725,2008-07-25,6,Friday,Viernes,Vendredi,25,207,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1302,20080726,2008-07-26,7,Saturday,Sábado,Samedi,26,208,30,July,Julio,Juillet,7,3,2008,2,1,2009,1
1303,20080727,2008-07-27,1,Sunday,Domingo,Dimanche,27,209,31,July,Julio,Juillet,7,3,2008,2,1,2009,1
1304,20080728,2008-07-28,2,Monday,Lunes,Lundi,28,210,31,July,Julio,Juillet,7,3,2008,2,1,2009,1
1305,20080729,2008-07-29,3,Tuesday,Martes,Mardi,29,211,31,July,Julio,Juillet,7,3,2008,2,1,2009,1
1306,20080730,2008-07-30,4,Wednesday,Miércoles,Mercredi,30,212,31,July,Julio,Juillet,7,3,2008,2,1,2009,1
1307,20080731,2008-07-31,5,Thursday,Jueves,Jeudi,31,213,31,July,Julio,Juillet,7,3,2008,2,1,2009,1
1308,20080801,2008-08-01,6,Friday,Viernes,Vendredi,1,214,31,August,Agosto,Août,8,3,2008,2,1,2009,1
1309,20080802,2008-08-02,7,Saturday,Sábado,Samedi,2,215,31,August,Agosto,Août,8,3,2008,2,1,2009,1
1310,20080803,2008-08-03,1,Sunday,Domingo,Dimanche,3,216,32,August,Agosto,Août,8,3,2008,2,1,2009,1
1311,20080804,2008-08-04,2,Monday,Lunes,Lundi,4,217,32,August,Agosto,Août,8,3,2008,2,1,2009,1
1312,20080805,2008-08-05,3,Tuesday,Martes,Mardi,5,218,32,August,Agosto,Août,8,3,2008,2,1,2009,1
1313,20080806,2008-08-06,4,Wednesday,Miércoles,Mercredi,6,219,32,August,Agosto,Août,8,3,2008,2,1,2009,1
1314,20080807,2008-08-07,5,Thursday,Jueves,Jeudi,7,220,32,August,Agosto,Août,8,3,2008,2,1,2009,1
1315,20080808,2008-08-08,6,Friday,Viernes,Vendredi,8,221,32,August,Agosto,Août,8,3,2008,2,1,2009,1
