,SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
2061,2062,20120315,22397,3,Clothing,22,Shorts,2012-03-15
2062,2063,20120321,15270,3,Clothing,19,Caps,2012-03-21
2063,2064,20120301,20497,3,Clothing,24,Tights,2012-03-01
2064,2065,20120424,18935,4,Accessories,35,Panniers,2012-04-24
2065,2066,20120426,13763,3,Clothing,24,Tights,2012-04-26
2066,2067,20120301,22421,4,Accessories,36,Pumps,2012-03-01
2067,2068,20120422,23983,4,Accessories,36,Pumps,2012-04-22
2068,2069,20120422,23899,3,Clothing,21,Jerseys,2012-04-22
2069,2070,20120317,22458,4,Accessories,33,Lights,2012-03-17
2070,2071,20120313,21058,4,Accessories,31,Helmets,2012-03-13
2071,2072,20120406,17740,3,Clothing,25,Vests,2012-04-06
2072,2073,20120421,15017,3,Clothing,25,Vests,2012-04-21
2073,2074,20120324,12632,3,Clothing,25,Vests,2012-03-24
2074,2075,20120412,12718,3,Clothing,25,Vests,2012-04-12
2075,2076,20120407,20910,3,Clothing,25,Vests,2012-04-07
2076,2077,20120424,13773,3,Clothing,25,Vests,2012-04-24
2077,2078,20120320,24095,3,Clothing,25,Vests,2012-03-20
2078,2079,20120229,16439,3,Clothing,25,Vests,2012-02-29
2079,2080,20120425,14689,3,Clothing,25,Vests,2012-04-25
2080,2082,20120416,14845,3,Clothing,23,Socks,2012-04-16
2081,2083,20120306,19320,4,Accessories,28,Bottles and Cages,2012-03-06
2082,2084,20120401,21080,4,Accessories,34,Locks,2012-04-01
2083,2085,20120422,15651,4,Accessories,35,Panniers,2012-04-22
2084,2086,20120317,16596,3,Clothing,21,Jerseys,2012-03-17
2085,2087,20120412,19295,4,Accessories,36,Pumps,2012-04-12
2086,2088,20120329,22511,3,Clothing,19,Caps,2012-03-29
2087,2089,20120427,22484,3,Clothing,24,Tights,2012-04-27
2088,2090,20120305,24952,3,Clothing,24,Tights,2012-03-05
2089,2091,20120304,17752,3,Clothing,22,Shorts,2012-03-04
2090,2092,20120322,21862,3,Clothing,21,Jerseys,2012-03-22
2091,2093,20120425,19310,4,Accessories,36,Pumps,2012-04-25
2092,2094,20120412,23958,3,Clothing,24,Tights,2012-04-12
2093,2095,20120312,19174,3,Clothing,22,Shorts,2012-03-12
2094,2096,20120307,28384,3,Clothing,23,Socks,2012-03-07
2095,2097,20120406,13812,3,Clothing,19,Caps,2012-04-06
2096,2098,20120323,21522,4,Accessories,35,Panniers,2012-03-23
2097,2099,20120322,14971,4,Accessories,33,Lights,2012-03-22
2098,2100,20120229,18132,4,Accessories,36,Pumps,2012-02-29
2099,2101,20120303,12866,4,Accessories,34,Locks,2012-03-03
2100,2102,20120403,25476,4,Accessories,34,Locks,2012-04-03
2101,2103,20120311,21357,4,Accessories,33,Lights,2012-03-11
2102,2104,20120425,20883,4,Accessories,27,Bike Stands,2012-04-25
2103,2105,20120411,16424,3,Clothing,22,Shorts,2012-04-11
2104,2106,20120315,13232,3,Clothing,22,Shorts,2012-03-15
2105,2107,20120425,19016,4,Accessories,33,Lights,2012-04-25
2106,2108,20120308,26947,3,Clothing,19,Caps,2012-03-08
2107,2109,20120303,29045,4,Accessories,34,Locks,2012-03-03
2108,2110,20120423,23436,3,Clothing,24,Tights,2012-04-23
2109,2111,20120229,12873,3,Clothing,24,Tights,2012-02-29
2110,2112,20120326,20940,3,Clothing,22,Shorts,2012-03-26
2111,2113,20120404,24578,4,Accessories,33,Lights,2012-04-04
2112,2114,20120406,14254,3,Clothing,24,Tights,2012-04-06
2113,2115,20120321,27398,4,Accessories,36,Pumps,2012-03-21
2114,2116,20120321,22445,4,Accessories,34,Locks,2012-03-21
2115,2117,20120417,11406,3,Clothing,19,Caps,2012-04-17
2116,2118,20120407,20962,3,Clothing,23,Socks,2012-04-07
2117,2119,20120301,22188,4,Accessories,33,Lights,2012-03-01
2118,2120,20120308,13727,4,Accessories,36,Pumps,2012-03-08
2119,2121,20120406,15163,4,Accessories,36,Pumps,2012-04-06
2120,2122,20120405,23485,4,Accessories,27,Bike Stands,2012-04-05
2121,2123,20120404,27601,3,Clothing,23,Socks,2012-04-04
2122,2124,20120311,18801,4,Accessories,31,Helmets,2012-03-11
2123,2125,20120303,11778,4,Accessories,36,Pumps,2012-03-03
2124,2126,20120410,15994,3,Clothing,22,Shorts,2012-04-10
2125,2127,20120416,11241,4,Accessories,35,Panniers,2012-04-16
2126,2128,20120304,28787,3,Clothing,23,Socks,2012-03-04
2127,2130,20120318,12374,3,Clothing,24,Tights,2012-03-18
2128,2131,20120304,23062,4,Accessories,35,Panniers,2012-03-04
2129,2132,20120423,29333,4,Accessories,34,Locks,2012-04-23
2130,2133,20120412,17204,3,Clothing,21,Jerseys,2012-04-12
2131,2134,20120325,28264,3,Clothing,19,Caps,2012-03-25
2132,2135,20120305,27145,3,Clothing,24,Tights,2012-03-05
2133,2136,20120302,16536,3,Clothing,19,Caps,2012-03-02
2134,2137,20120317,22003,4,Accessories,31,Helmets,2012-03-17
2135,2138,20120323,22091,3,Clothing,19,Caps,2012-03-23
2136,2139,20120331,18647,3,Clothing,22,Shorts,2012-03-31
2137,2141,20120330,19959,4,Accessories,35,Panniers,2012-03-30
2138,2142,20120314,27570,3,Clothing,23,Socks,2012-03-14
2139,2143,20120407,16936,3,Clothing,22,Shorts,2012-04-07
2140,2144,20120327,20919,3,Clothing,22,Shorts,2012-03-27
2141,2145,20120401,23948,4,Accessories,33,Lights,2012-04-01
2142,2146,20120303,25689,3,Clothing,23,Socks,2012-03-03
2143,2147,20120325,22897,4,Accessories,33,Lights,2012-03-25
2144,2148,20120421,19334,3,Clothing,24,Tights,2012-04-21
2145,2149,20120314,11473,4,Accessories,34,Locks,2012-03-14
2146,2150,20120312,14350,4,Accessories,33,Lights,2012-03-12
2147,2152,20120422,27069,3,Clothing,19,Caps,2012-04-22
2148,2153,20120324,12008,3,Clothing,22,Shorts,2012-03-24
2149,2154,20120308,13630,3,Clothing,22,Shorts,2012-03-08
2150,2155,20120410,27269,3,Clothing,23,Socks,2012-04-10
2151,2156,20120310,13945,4,Accessories,31,Helmets,2012-03-10
2152,2157,20120311,18604,4,Accessories,34,Locks,2012-03-11
2153,2158,20120401,23410,4,Accessories,33,Lights,2012-04-01
2154,2159,20120316,17293,4,Accessories,31,Helmets,2012-03-16
2155,2160,20120305,18013,3,Clothing,19,Caps,2012-03-05
2156,2161,20120403,15665,3,Clothing,22,Shorts,2012-04-03
2157,2162,20120318,24693,3,Clothing,22,Shorts,2012-03-18
2158,2163,20120409,12618,3,Clothing,19,Caps,2012-04-09
2159,2164,20120315,19093,4,Accessories,31,Helmets,2012-03-15
2160,2165,20120427,25062,3,Clothing,23,Socks,2012-04-27
2161,2166,20120413,11779,3,Clothing,24,Tights,2012-04-13
2162,2167,20120417,12899,3,Clothing,24,Tights,2012-04-17
2163,2168,20120329,11766,4,Accessories,34,Locks,2012-03-29
2164,2169,20120309,28183,3,Clothing,22,Shorts,2012-03-09
2165,2170,20120425,21234,4,Accessories,36,Pumps,2012-04-25
2166,2171,20120407,14705,3,Clothing,23,Socks,2012-04-07
2167,2172,20120315,17162,3,Clothing,21,Jerseys,2012-03-15
2168,2173,20120409,11707,4,Accessories,36,Pumps,2012-04-09
2169,2175,20120322,17816,3,Clothing,21,Jerseys,2012-03-22
2170,2176,20120307,12356,4,Accessories,36,Pumps,2012-03-07
2171,2177,20120318,18800,4,Accessories,36,Pumps,2012-03-18
2172,2179,20120326,27116,3,Clothing,21,Jerseys,2012-03-26
2173,2180,20120420,23589,3,Clothing,19,Caps,2012-04-20
2174,2181,20120407,24173,4,Accessories,31,Helmets,2012-04-07
2175,2182,20120416,28212,4,Accessories,36,Pumps,2012-04-16
2176,2183,20120404,28734,4,Accessories,36,Pumps,2012-04-04
2177,2184,20120414,12740,3,Clothing,19,Caps,2012-04-14
2178,2185,20120401,15479,3,Clothing,19,Caps,2012-04-01
2179,2186,20120312,19994,3,Clothing,24,Tights,2012-03-12
2180,2187,20120331,15425,4,Accessories,35,Panniers,2012-03-31
2181,2189,20120314,27715,3,Clothing,23,Socks,2012-03-14
2182,2190,20120414,28514,4,Accessories,34,Locks,2012-04-14
2183,2191,20120427,28402,4,Accessories,33,Lights,2012-04-27
2184,2192,20120314,20500,3,Clothing,22,Shorts,2012-03-14
2185,2193,20120420,21309,4,Accessories,33,Lights,2012-04-20
2186,2194,20120313,21488,3,Clothing,22,Shorts,2012-03-13
2187,2195,20120426,12457,3,Clothing,24,Tights,2012-04-26
2188,2196,20120411,17105,4,Accessories,35,Panniers,2012-04-11
2189,2197,20120406,22305,4,Accessories,34,Locks,2012-04-06
2190,2200,20120309,13508,3,Clothing,23,Socks,2012-03-09
2191,2201,20120402,11399,4,Accessories,35,Panniers,2012-04-02
2192,2202,20120317,12256,3,Clothing,24,Tights,2012-03-17
2193,2203,20120323,16312,3,Clothing,22,Shorts,2012-03-23
2194,2205,20120327,25491,4,Accessories,36,Pumps,2012-03-27
2195,2206,20120424,11390,3,Clothing,19,Caps,2012-04-24
2196,2207,20120302,12534,4,Accessories,34,Locks,2012-03-02
2197,2208,20120331,13781,3,Clothing,21,Jerseys,2012-03-31
2198,2209,20120413,17822,4,Accessories,31,Helmets,2012-04-13
2199,2211,20120417,11555,4,Accessories,36,Pumps,2012-04-17
2200,2212,20120329,25513,4,Accessories,35,Panniers,2012-03-29
2201,2213,20120327,25723,3,Clothing,21,Jerseys,2012-03-27
2202,2214,20120424,17957,3,Clothing,21,Jerseys,2012-04-24
2203,2215,20120318,14942,3,Clothing,24,Tights,2012-03-18
2204,2216,20120328,19252,4,Accessories,34,Locks,2012-03-28
2205,2217,20120307,22795,3,Clothing,24,Tights,2012-03-07
2206,2219,20120329,22449,4,Accessories,33,Lights,2012-03-29
2207,2220,20120406,18623,4,Accessories,34,Locks,2012-04-06
2208,2221,20120411,12221,3,Clothing,19,Caps,2012-04-11
2209,2222,20120312,12782,4,Accessories,31,Helmets,2012-03-12
2210,2223,20120304,27699,4,Accessories,33,Lights,2012-03-04
2211,2224,20120417,11141,3,Clothing,19,Caps,2012-04-17
2212,2225,20120413,26369,4,Accessories,34,Locks,2012-04-13
2213,2226,20120426,13679,3,Clothing,23,Socks,2012-04-26
2214,2227,20120418,11813,4,Accessories,34,Locks,2012-04-18
2215,2228,20120417,17254,4,Accessories,34,Locks,2012-04-17
2216,2230,20120326,13180,4,Accessories,35,Panniers,2012-03-26
2217,2232,20120309,12055,4,Accessories,35,Panniers,2012-03-09
2218,2233,20120308,16948,3,Clothing,21,Jerseys,2012-03-08
2219,2234,20120320,17888,3,Clothing,22,Shorts,2012-03-20
2220,2235,20120416,24960,4,Accessories,31,Helmets,2012-04-16
2221,2236,20120306,14987,3,Clothing,24,Tights,2012-03-06
2222,2237,20120418,12515,4,Accessories,31,Helmets,2012-04-18
2223,2239,20120320,26738,3,Clothing,22,Shorts,2012-03-20
2224,2240,20120331,12068,3,Clothing,21,Jerseys,2012-03-31
2225,2241,20120317,28094,3,Clothing,21,Jerseys,2012-03-17
2226,2242,20120409,11238,4,Accessories,33,Lights,2012-04-09
2227,2243,20120303,11538,4,Accessories,35,Panniers,2012-03-03
2228,2244,20120417,11973,4,Accessories,34,Locks,2012-04-17
2229,2245,20120322,16600,3,Clothing,24,Tights,2012-03-22
2230,2246,20120409,23929,3,Clothing,23,Socks,2012-04-09
2231,2247,20120317,24365,3,Clothing,23,Socks,2012-03-17
2232,2248,20120326,18874,3,Clothing,24,Tights,2012-03-26
2233,2249,20120415,16248,4,Accessories,31,Helmets,2012-04-15
2234,2250,20120307,12594,3,Clothing,23,Socks,2012-03-07
2235,2251,20120415,18828,4,Accessories,33,Lights,2012-04-15
2236,2252,20120328,26125,3,Clothing,19,Caps,2012-03-28
2237,2253,20120403,12057,3,Clothing,20,Gloves,2012-04-03
2238,2254,20120311,24498,3,Clothing,20,Gloves,2012-03-11
2239,2255,20120408,11950,3,Clothing,20,Gloves,2012-04-08
2240,2256,20120308,12949,3,Clothing,20,Gloves,2012-03-08
2241,2257,20120418,18081,3,Clothing,20,Gloves,2012-04-18
2242,2258,20120302,25017,3,Clothing,20,Gloves,2012-03-02
2243,2259,20120415,20742,3,Clothing,20,Gloves,2012-04-15
2244,2260,20120331,21378,3,Clothing,20,Gloves,2012-03-31
2245,2261,20120421,29049,3,Clothing,20,Gloves,2012-04-21
2246,2262,20120306,19821,3,Clothing,20,Gloves,2012-03-06
2247,2263,20120318,21741,3,Clothing,20,Gloves,2012-03-18
2248,2264,20120322,16614,3,Clothing,20,Gloves,2012-03-22
2249,2265,20120405,11334,3,Clothing,20,Gloves,2012-04-05
2250,2266,20120318,15041,3,Clothing,20,Gloves,2012-03-18
2251,2267,20120304,18554,3,Clothing,20,Gloves,2012-03-04
2252,2268,20120323,24035,3,Clothing,20,Gloves,2012-03-23
2253,2269,20120301,20767,3,Clothing,20,Gloves,2012-03-01
2254,2270,20120424,11872,3,Clothing,20,Gloves,2012-04-24
2255,2271,20120313,27565,3,Clothing,20,Gloves,2012-03-13
2256,2272,20120302,19662,3,Clothing,20,Gloves,2012-03-02
2257,2273,20120422,23299,3,Clothing,20,Gloves,2012-04-22
2258,2274,20120423,11508,3,Clothing,20,Gloves,2012-04-23
2259,2275,20120420,28155,3,Clothing,20,Gloves,2012-04-20
2260,2276,20120311,25694,3,Clothing,20,Gloves,2012-03-11
2261,2277,20120410,21521,3,Clothing,20,Gloves,2012-04-10
2262,2278,20120331,20697,3,Clothing,20,Gloves,2012-03-31
2263,2279,20120305,24339,3,Clothing,20,Gloves,2012-03-05
2264,2280,20120401,27073,3,Clothing,20,Gloves,2012-04-01
2265,2281,20120412,24198,3,Clothing,20,Gloves,2012-04-12
2266,2282,20120414,13838,3,Clothing,20,Gloves,2012-04-14
2267,2283,20120306,28924,3,Clothing,20,Gloves,2012-03-06
2268,2284,20120416,15150,3,Clothing,20,Gloves,2012-04-16
2269,2285,20120301,25833,3,Clothing,20,Gloves,2012-03-01
2270,2286,20120419,13600,3,Clothing,20,Gloves,2012-04-19
2271,2287,20120329,21070,3,Clothing,20,Gloves,2012-03-29
2272,2288,20120324,16067,3,Clothing,20,Gloves,2012-03-24
2273,2289,20120417,20515,3,Clothing,20,Gloves,2012-04-17
2274,2290,20120414,17016,3,Clothing,20,Gloves,2012-04-14
2275,2291,20120308,15677,3,Clothing,20,Gloves,2012-03-08
2276,2292,20120313,23844,3,Clothing,20,Gloves,2012-03-13
2277,2293,20120316,23649,3,Clothing,20,Gloves,2012-03-16
2278,2294,20120330,15638,3,Clothing,20,Gloves,2012-03-30
2279,2295,20120325,25849,3,Clothing,20,Gloves,2012-03-25
2280,2296,20120323,20624,3,Clothing,20,Gloves,2012-03-23
2281,2297,20120322,12891,3,Clothing,20,Gloves,2012-03-22
2282,2298,20120325,20707,3,Clothing,20,Gloves,2012-03-25
2283,2299,20120413,23340,3,Clothing,20,Gloves,2012-04-13
2284,2300,20120403,11674,3,Clothing,20,Gloves,2012-04-03
2285,2301,20120407,11959,3,Clothing,20,Gloves,2012-04-07
2286,2302,20120411,21803,3,Clothing,20,Gloves,2012-04-11
2287,2303,20120419,14868,3,Clothing,20,Gloves,2012-04-19
2288,2304,20120316,18325,3,Clothing,20,Gloves,2012-03-16
2289,2305,20120305,11965,3,Clothing,20,Gloves,2012-03-05
2290,2306,20120312,23102,3,Clothing,20,Gloves,2012-03-12
2291,2307,20120401,14594,3,Clothing,20,Gloves,2012-04-01
2292,2308,20120306,21628,3,Clothing,20,Gloves,2012-03-06
2293,2309,20120322,22015,3,Clothing,20,Gloves,2012-03-22
2294,2310,20120421,13042,3,Clothing,20,Gloves,2012-04-21
2295,2311,20120313,15109,3,Clothing,20,Gloves,2012-03-13
2296,2312,20120425,25452,3,Clothing,20,Gloves,2012-04-25
2297,2313,20120328,19155,3,Clothing,20,Gloves,2012-03-28
2298,2314,20120305,13089,3,Clothing,20,Gloves,2012-03-05
2299,2315,20120309,28529,3,Clothing,21,Jerseys,2012-03-09
2300,2316,20120404,25473,3,Clothing,21,Jerseys,2012-04-04
2301,2317,20120323,14616,3,Clothing,19,Caps,2012-03-23
2302,2319,20120401,19525,4,Accessories,33,Lights,2012-04-01
2303,2320,20120311,20569,4,Accessories,34,Locks,2012-03-11
2304,2321,20120330,15303,3,Clothing,19,Caps,2012-03-30
2305,2322,20120308,13146,4,Accessories,31,Helmets,2012-03-08
2306,2323,20120417,25607,4,Accessories,33,Lights,2012-04-17
2307,2324,20120402,19179,4,Accessories,35,Panniers,2012-04-02
2308,2325,20120321,16132,3,Clothing,24,Tights,2012-03-21
2309,2326,20120328,14708,4,Accessories,36,Pumps,2012-03-28
2310,2327,20120305,19474,3,Clothing,22,Shorts,2012-03-05
2311,2328,20120316,18179,4,Accessories,36,Pumps,2012-03-16
2312,2329,20120326,25143,4,Accessories,33,Lights,2012-03-26
2313,2330,20120304,14818,3,Clothing,22,Shorts,2012-03-04
2314,2331,20120321,22959,4,Accessories,31,Helmets,2012-03-21
2315,2333,20120326,15827,4,Accessories,33,Lights,2012-03-26
2316,2334,20120413,21586,3,Clothing,22,Shorts,2012-04-13
2317,2335,20120404,15305,4,Accessories,33,Lights,2012-04-04
2318,2336,20120307,12627,4,Accessories,35,Panniers,2012-03-07
2319,2337,20120402,19156,3,Clothing,22,Shorts,2012-04-02
2320,2338,20120403,23735,3,Clothing,24,Tights,2012-04-03
2321,2339,20120415,27488,3,Clothing,23,Socks,2012-04-15
2322,2341,20120330,29056,3,Clothing,22,Shorts,2012-03-30
2323,2345,20120404,11402,3,Clothing,21,Jerseys,2012-04-04
2324,2346,20120401,29279,4,Accessories,35,Panniers,2012-04-01
2325,2347,20120418,19466,3,Clothing,22,Shorts,2012-04-18
2326,2348,20120305,14879,4,Accessories,33,Lights,2012-03-05
2327,2350,20120402,26407,3,Clothing,21,Jerseys,2012-04-02
2328,2351,20120422,18210,4,Accessories,35,Panniers,2012-04-22
2329,2352,20120330,14988,3,Clothing,19,Caps,2012-03-30
2330,2353,20120401,29454,4,Accessories,35,Panniers,2012-04-01
2331,2354,20120331,20125,3,Clothing,22,Shorts,2012-03-31
2332,2355,20120330,11735,4,Accessories,35,Panniers,2012-03-30
2333,2356,20120312,15887,4,Accessories,31,Helmets,2012-03-12
2334,2357,20120315,14188,4,Accessories,35,Panniers,2012-03-15
2335,2358,20120315,13875,3,Clothing,23,Socks,2012-03-15
2336,2359,20120410,20467,3,Clothing,21,Jerseys,2012-04-10
2337,2360,20120425,29384,3,Clothing,21,Jerseys,2012-04-25
2338,2361,20120307,16577,3,Clothing,22,Shorts,2012-03-07
2339,2362,20120315,22397,4,Accessories,33,Lights,2012-03-15
2340,2363,20120321,15270,3,Clothing,21,Jerseys,2012-03-21
2341,2364,20120301,20497,4,Accessories,31,Helmets,2012-03-01
2342,2365,20120424,18935,4,Accessories,34,Locks,2012-04-24
2343,2366,20120426,13763,3,Clothing,21,Jerseys,2012-04-26
2344,2367,20120301,22421,3,Clothing,23,Socks,2012-03-01
2345,2368,20120422,23983,3,Clothing,19,Caps,2012-04-22
2346,2369,20120408,24676,3,Clothing,24,Tights,2012-04-08
2347,2370,20120317,26871,4,Accessories,35,Panniers,2012-03-17
2348,2371,20120420,20553,4,Accessories,32,Hydration Packs,2012-04-20
2349,2372,20120403,12649,4,Accessories,32,Hydration Packs,2012-04-03
2350,2373,20120421,12639,3,Clothing,25,Vests,2012-04-21
2351,2374,20120413,14766,4,Accessories,27,Bike Stands,2012-04-13
2352,2375,20120427,27335,4,Accessories,30,Fenders,2012-04-27
2353,2376,20120427,17084,4,Accessories,27,Bike Stands,2012-04-27
2354,2377,20120316,29450,3,Clothing,25,Vests,2012-03-16
2355,2378,20120317,12510,4,Accessories,36,Pumps,2012-03-17
2356,2379,20120413,14959,4,Accessories,27,Bike Stands,2012-04-13
2357,2380,20120411,27772,3,Clothing,23,Socks,2012-04-11
2358,2381,20120403,13531,4,Accessories,32,Hydration Packs,2012-04-03
2359,2382,20120320,14135,4,Accessories,33,Lights,2012-03-20
2360,2383,20120408,14144,4,Accessories,30,Fenders,2012-04-08
2361,2384,20120229,14923,4,Accessories,28,Bottles and Cages,2012-02-29
2362,2385,20120327,22800,3,Clothing,25,Vests,2012-03-27
2363,2386,20120405,14152,3,Clothing,24,Tights,2012-04-05
2364,2387,20120411,21132,3,Clothing,21,Jerseys,2012-04-11
2365,2388,20120419,23973,3,Clothing,18,Bib-Shorts,2012-04-19
2366,2389,20120402,27807,4,Accessories,30,Fenders,2012-04-02
2367,2390,20120422,24153,4,Accessories,30,Fenders,2012-04-22
2368,2391,20120302,12631,4,Accessories,30,Fenders,2012-03-02
2369,2392,20120319,21081,4,Accessories,30,Fenders,2012-03-19
2370,2393,20120307,22377,4,Accessories,30,Fenders,2012-03-07
2371,2394,20120405,23756,4,Accessories,30,Fenders,2012-04-05
2372,2395,20120414,25539,4,Accessories,30,Fenders,2012-04-14
2373,2396,20120319,12552,4,Accessories,30,Fenders,2012-03-19
2374,2397,20120416,25574,4,Accessories,30,Fenders,2012-04-16
2375,2398,20120314,24124,4,Accessories,30,Fenders,2012-03-14
2376,2399,20120424,22814,4,Accessories,30,Fenders,2012-04-24
2377,2400,20120426,12830,4,Accessories,30,Fenders,2012-04-26
2378,2401,20120305,27926,4,Accessories,30,Fenders,2012-03-05
2379,2402,20120414,24116,4,Accessories,30,Fenders,2012-04-14
2380,2403,20120326,19426,4,Accessories,30,Fenders,2012-03-26
2381,2404,20120408,13768,4,Accessories,30,Fenders,2012-04-08
2382,2405,20120410,12254,4,Accessories,30,Fenders,2012-04-10
2383,2406,20120302,12557,4,Accessories,30,Fenders,2012-03-02
2384,2407,20120420,11420,4,Accessories,30,Fenders,2012-04-20
2385,2408,20120408,22583,4,Accessories,30,Fenders,2012-04-08
2386,2409,20120404,27477,4,Accessories,30,Fenders,2012-04-04
2387,2410,20120322,13577,4,Accessories,30,Fenders,2012-03-22
2388,2411,20120405,15419,4,Accessories,30,Fenders,2012-04-05
2389,2412,20120419,29235,3,Clothing,20,Gloves,2012-04-19
2390,2413,20120419,16485,4,Accessories,31,Helmets,2012-04-19
2391,2414,20120409,27290,4,Accessories,32,Hydration Packs,2012-04-09
2392,2415,20120229,20045,4,Accessories,26,Bike Racks,2012-02-29
2393,2416,20120304,27958,4,Accessories,30,Fenders,2012-03-04
2394,2417,20120425,28443,4,Accessories,28,Bottles and Cages,2012-04-25
2395,2418,20120413,22827,4,Accessories,26,Bike Racks,2012-04-13
2396,2419,20120320,15650,4,Accessories,28,Bottles and Cages,2012-03-20
2397,2420,20120320,17187,3,Clothing,22,Shorts,2012-03-20
2398,2421,20120412,14779,4,Accessories,34,Locks,2012-04-12
2399,2422,20120315,22962,4,Accessories,30,Fenders,2012-03-15
2400,2423,20120330,14453,4,Accessories,28,Bottles and Cages,2012-03-30
2401,2424,20120425,23077,3,Clothing,20,Gloves,2012-04-25
2402,2425,20120423,25867,4,Accessories,29,Cleaners,2012-04-23
2403,2426,20120423,15331,3,Clothing,20,Gloves,2012-04-23
2404,2427,20120325,12559,4,Accessories,37,Tires and Tubes,2012-03-25
2405,2428,20120323,12041,4,Accessories,32,Hydration Packs,2012-03-23
2406,2429,20120302,28674,4,Accessories,27,Bike Stands,2012-03-02
2407,2430,20120426,28694,4,Accessories,30,Fenders,2012-04-26
2408,2431,20120407,13461,3,Clothing,20,Gloves,2012-04-07
2409,2432,20120318,24037,4,Accessories,32,Hydration Packs,2012-03-18
2410,2433,20120408,25860,4,Accessories,32,Hydration Packs,2012-04-08
2411,2434,20120318,11537,4,Accessories,32,Hydration Packs,2012-03-18
2412,2435,20120414,19058,4,Accessories,32,Hydration Packs,2012-04-14
2413,2436,20120419,24732,4,Accessories,32,Hydration Packs,2012-04-19
2414,2437,20120424,25383,4,Accessories,32,Hydration Packs,2012-04-24
2415,2438,20120417,28800,4,Accessories,32,Hydration Packs,2012-04-17
2416,2439,20120324,17269,4,Accessories,32,Hydration Packs,2012-03-24
2417,2440,20120304,25958,4,Accessories,28,Bottles and Cages,2012-03-04
2418,2441,20120310,15446,4,Accessories,36,Pumps,2012-03-10
2419,2442,20120317,14399,3,Clothing,23,Socks,2012-03-17
2420,2443,20120329,21505,4,Accessories,34,Locks,2012-03-29
2421,2444,20120303,11210,4,Accessories,30,Fenders,2012-03-03
2422,2445,20120316,25928,4,Accessories,29,Cleaners,2012-03-16
2423,2446,20120401,13135,4,Accessories,35,Panniers,2012-04-01
2424,2447,20120410,14250,4,Accessories,30,Fenders,2012-04-10
2425,2448,20120304,24000,3,Clothing,25,Vests,2012-03-04
2426,2449,20120309,16983,4,Accessories,26,Bike Racks,2012-03-09
2427,2450,20120316,28704,4,Accessories,30,Fenders,2012-03-16
2428,2451,20120322,19560,3,Clothing,20,Gloves,2012-03-22
2429,2452,20120421,12956,4,Accessories,29,Cleaners,2012-04-21
2430,2453,20120408,15501,4,Accessories,32,Hydration Packs,2012-04-08
2431,2454,20120327,21622,3,Clothing,24,Tights,2012-03-27
2432,2455,20120318,14348,4,Accessories,35,Panniers,2012-03-18
2433,2456,20120410,15557,4,Accessories,36,Pumps,2012-04-10
2434,2457,20120409,14599,4,Accessories,35,Panniers,2012-04-09
2435,2458,20120309,25604,3,Clothing,20,Gloves,2012-03-09
2436,2459,20120308,11683,4,Accessories,37,Tires and Tubes,2012-03-08
2437,2460,20120415,13190,4,Accessories,32,Hydration Packs,2012-04-15
2438,2461,20120323,20982,3,Clothing,20,Gloves,2012-03-23
2439,2462,20120418,21319,4,Accessories,29,Cleaners,2012-04-18
2440,2463,20120420,13851,3,Clothing,25,Vests,2012-04-20
2441,2464,20120305,27002,4,Accessories,36,Pumps,2012-03-05
2442,2465,20120330,20052,4,Accessories,30,Fenders,2012-03-30
2443,2466,20120417,17160,4,Accessories,26,Bike Racks,2012-04-17
2444,2467,20120420,21053,3,Clothing,21,Jerseys,2012-04-20
2445,2468,20120305,28149,4,Accessories,29,Cleaners,2012-03-05
2446,2469,20120416,20811,4,Accessories,27,Bike Stands,2012-04-16
2447,2470,20120229,13466,4,Accessories,32,Hydration Packs,2012-02-29
2448,2471,20120320,12762,4,Accessories,32,Hydration Packs,2012-03-20
2449,2472,20120325,22546,4,Accessories,32,Hydration Packs,2012-03-25
2450,2473,20120302,24069,4,Accessories,32,Hydration Packs,2012-03-02
2451,2474,20120325,29157,4,Accessories,32,Hydration Packs,2012-03-25
2452,2475,20120314,15725,4,Accessories,32,Hydration Packs,2012-03-14
2453,2476,20120403,27261,4,Accessories,32,Hydration Packs,2012-04-03
2454,2477,20120405,23007,4,Accessories,32,Hydration Packs,2012-04-05
2455,2478,20120329,16925,4,Accessories,33,Lights,2012-03-29
2456,2479,20120424,28793,4,Accessories,32,Hydration Packs,2012-04-24
2457,2480,20120317,11905,4,Accessories,27,Bike Stands,2012-03-17
2458,2481,20120301,18761,3,Clothing,22,Shorts,2012-03-01
2459,2482,20120405,24713,4,Accessories,31,Helmets,2012-04-05
2460,2483,20120321,24287,3,Clothing,24,Tights,2012-03-21
2461,2484,20120312,23880,3,Clothing,21,Jerseys,2012-03-12
2462,2485,20120318,16769,4,Accessories,27,Bike Stands,2012-03-18
2463,2486,20120322,20298,4,Accessories,33,Lights,2012-03-22
2464,2487,20120421,18809,4,Accessories,37,Tires and Tubes,2012-04-21
2465,2488,20120409,13898,4,Accessories,26,Bike Racks,2012-04-09
2466,2489,20120419,23567,4,Accessories,27,Bike Stands,2012-04-19
2467,2490,20120324,29482,3,Clothing,22,Shorts,2012-03-24
2468,2491,20120329,25974,3,Clothing,25,Vests,2012-03-29
